"key","source","Translation"
"51A22F244C7D5D1C793310B09808D559","Fluid pump leaking.","Протікання рідинних насосів."
"135793374EBB12A383D61A8603B06897","Fluorescent Flooring","Флуоресцентна підлога"
"B7691E784C066250905C08BD86647232","Fluorescent Flooring","Флуоресцентна підлога"
"968A368A4956C2C4EE00A48633D14931","Fluorescent Light","Флуоресцентне світло"
"FD70EAFC4522D9CC26AB8BA69F0D0A4D","Fluorescent Light","Флуоресцентне світло"
"35ED4B064CDD7F007056289491B554B0","Fluorescent Light Panel","Флуоресцентна світлова панель"
"37CEEEE542AFAB93FE55DDB8B750941C","Fluorescent Lighting","Флуоресцентне освітлення"
"9417296B4BCB362923CE3D8DD09D6773","Fluorescent Lighting","Флуоресцентне освітлення"
"0108A1094895C553F14428A162BF6B2F","Focus Camera on Puzzles","Фокусувати камеру на головоломках"
"2E966BA446C29B07B9988C87B8F4F997","Fog Quality","Якість імли"
"BCAAB01B4CF6B3FE71D7A6BCA0F3C8A4","Foliage Density refers to how full and thick plants and like objects appear.<cf><cf>Moderate GPU usage.","Визначає, наскільки повноцінними й густими будуть рослини та подібні об’єкти.<cf><cf>Помірне використання графічного процесора."
"8E0340164F6DDC053D4F48925C7EBE65","Foliage Quality","Якість рослинності"
"B3A89E244BA77F9790B1FAB57CAE09B9","Follow me into her glory.","Іди за мною до її слави."
"62DFA50546F594B0B552668C5DF68BFB","Follow-up required.","Необхідні подальші дії."
"59B283374C3CB14B2D29ABAC781E97E7","Food Bar","Батончик"
"1A4E1DF4407FAC3F58A170ADEF786050","Food Bar Wrapper","Обгортка з-під батончика"
"35A0AD1E4D4AA5487AE7C883256EAFE8","Food Replication Backup Control","Керування резервним копіюванням реплікації їжі"
"A4B5FB654F8022CB7AFAB1A9AA6CD7F1","Fool!","Бовдур!"
"311F96B242F0DD4A42A883BB17D52666","Foot","Нога"
"9C33FAE2406C03FE65D848BB538105FD","Force Bridge","Силовий міст"
"1FB2514A447BC354C3B34C92CBCD1F2B","Force Door","Силові двері"
"5260D9D94E473A77CBC5959CB5AF95F2","Force Door 1 to computer room opened.","1-ші силові двері до комп’ютерної кімнати відчинені."
"B76BBCAE4C0EEBD4BD927096A9750E05","Force Door 2 to computer room opened.","2-гі силові двері до комп’ютерної кімнати відчинені."
"430D80FB45994AF3B1782E9F62321090","Force Door 3 to computer room opened.","3-ті силові двері до комп’ютерної кімнати відчинені."
"C529A84448DD8A305B2009B59EA66F93","Force Field","Силове поле"
"F8AC157D462A1A4B768DE78A94CE1FA7","Force bridge is busy","Силовий міст зайнятий"
"CF731B334502FF103D9278B4832915C8","Force bridge is disabled","Силовий міст вимкнений"
"8161932D4B86B5311B58879091148E3B","Force door is blocked","Силові двері заблоковані"
"C9A86BFF439EF9725634C6BB0B36D336","Force door is locked","Силові двері заблоковані"
"84B1AB974DF42A5038DB09BB52BD87B7","Forcefield Generator","Генератор силового поля"
"4637741A4353974FB8AB7CAC04B4487C","Forget the body, it is a tool to be discarded.","Забудь про тіло, адже це інструмент, від якого слід відмовитися."
"11E442744CC2B168A0352D95844A39F7","Forgetting you will be difficult.","Забути тебе буде складно."
"30F7F7364C865A17494BE0B6F7681EBE","Forthright Construction, I heard they do design experiments involving children!","Я чула, що в «Будівництві Фортрайт» проводять експерименти за участі дітей!"
"5BAF9F1A41207E9E57454B91A5FFD8C2","Fortier","Фортьє"
"BC2D8FA64B73BCBA6D36D1B4B8C20BA1","Fortress","Фортеця"
"43FF193D49D3C4C51E74F7971C514269","Found target.","Ціль знайдено."
"6923789D48C9F63EF048EC9480538328","Fountain","Фонтан"
"9AFDA71D4B293DD5BEE32E8FD71CCD80","Frag","Уламкова"
"ECD43932457C845063EC5FB4289EB6AD","Frag Grenade","Уламкова граната"
"2BDC983A45293FBCE423FBA7CAFDC195","Fragmentation Grenade","Уламкова граната"
"6C28C7B04C8818FFAB99C59DECD19F3D","Freight Elevator","Вантажний ліфт"
"F77035274C42E850A552438E5E83BB59","Freight elevator door","Двері вантажного ліфта"
"0204C42D48EF60554BB92A8CEEB9E94D","Fresh and hot for you.","Свіже і гаряче."
"819B76664284610709D151A84D89DFF1","Fried Isolinear Chipset","Горілий ізолінійний чипсет"
"FF4902BF4627CE25AA1EA5866C034DFE","Frode","Фроде"
"60F031C64CEF1D5C4D3DEC82937399C7","Fullscreen","Повноекранний"
"457C06EC47594302BDF035ABD9695F0C","G. Launcher","Гранатомет"
"""G1""","G1","G1"
"""G2""","G2","G2"
"""G3""","G3","G3"
"""G4""","G4","G4"
"""G5""","G5","G5"
"""G6""","G6","G6"
"""G7""","G7","G7"
"""G8""","G8","G8"
"5F21EB404CDC1CBF4114A08A4CFE76FF","GAME OVER","КІНЕЦЬ ГРИ"
"A99201944AE873174364808F2535E896","GAMEPAD","ҐЕЙМПАД"
"3698409B4F9AA0C6DE669E8E2853F70C","GAMEPAD BINDS","ПРИЗНАЧЕННЯ ҐЕЙМПАДА"
"F5C7A1A2464E07BB690E3FA88A44ED88","GAMMA Grove already jettisoned","Гай ГАММА вже скинутий"
"54A0238C4B364365053AC59EFFD28F96","GP1","ГП1"
"A2668F1247F9CDBC5B880DAD92EAC8B2","GP3","ГП3"
"9D0839834D869818763471BE928651E0","GP4","ГП4"
"6234A8F94CB348AE6F6FBF93A06FAB47","GPB","ГПБ"
"62B9D57D4CB53F6269D2F794884C520B","Gabarini-Tkach","Ґабаріні-Ткач"
"5B9FC4F04A573BE557731584F1A14CBE","Game","Гра"
"9D3A746349D6D0C43EC805B9FEE88F49","Game","Гра"
"B5A610444E4E5C2829C3A3B635A83795","Game Autosaved","Автозбереження"
"A8C912344811BF01794BFCA0B3E67D15","Game Brick","Ґейм-брік"
"3D564F1747EE5FEC03BC2FA6694428E7","Game Cases","Коробки з-під ігор"
"A747D01140CC4FFFC429F1B7A7B5B4CF","Game Controller","Ігровий контролер"
"815838974421CBBDF538B299C952B407","Game Quicksaved","Швидке збереження"
"324F828740A1DF84B043F7B037559306","Game ended in a draw!","Гру закінчено нічиєю!"
"DB786305462752B8BC0DFEA7153A9926","Game over - Black wins!","Кінець гри — перемога чорних!"
"DA26E25E44A1F4BD7C80F080C0603379","Game over - White wins!","Кінець гри — перемога білих!"
"78249BD94D99665886B930B3E6E773B8","GamePIG","ІгроСВИН"
"5ED1FB9E434E1B3D3A3020931452AF2A","GamePig","ІгроСвин"
"AB5066394169D37F8920E180BA7A6A3F","Gamepad","Ґеймпад"
"3AB5699A41DC2B5C8396EE9897BD7D00","Gamepad Binds","Призначення ґеймпада"
"4044B0E2487C87F6BCF51CA2A62E51EF","Gameplay","Ігровий процес"
"8470955944C9A6557A55B3AD28EECE30","Gameplay","Ігровий процес"
"849C1AA648999A29D3EB3495540FC7E1","Gameplay","Ігровий процес"
"C455062F4F05CE8DFC64F9AE5CB550EF","Gamma","Гамма"
"CB1E9A08444035ED0FA333BAB8D17572","Gamma Grove already jettisoned","Гай Гамма вже скинутий"
"4C2A71F74D9F1A671C00B68425D043E8","Gamma Grove already jettisoned.","Гай Гамма вже викинутий."
"ECCB72474EA3C59A5C49E9B7F8DEF866","Gamma Maintenance","ТО Гамма"
"ADEC34024836B3A8A4F6198DA09BD170","Gamma Quadrant","Гамма-квадрант"
"D03F0FD24E65D35072F465ACED0E2ACD","Gamma Quadrant","Гамма-квадрант"
"E598FE5842CA7B1DC99AF096E609EC64","Gamma Quadrant","Гамма-квадрант"
"EB22892B46C74FC84EE420BD1DC84417","Gamma Quadrant","Гамма-квадрант"
"ED8F220A4B69C6111870988D9B8AB318","Gamma Radiation Trench deactivated","Радіаційну траншею в Гаммі деактивовано"
"F020A9C84625443FBAF009A48B16EEDA","Gangway","Прохід"
"D212C1824A33410EE5CFBB95CDEAFF95","Gangway Raillings","Огородження проходу"
"690FE50E403133EC260665A4E48F5AA6","Gangway Stairs","Сходи проходу"
"904224C44F284DDEF0980A9D0F51C51E","Garbage Chute","Сміттєпровід"
"B0E903EF493B31FCD6E1A4A117E1F9E1","Garden","Ґарден"
"1A66D9004FD0CCC207AD228047EFFDB0","Gardening Witch","Відьма-садівниця"
"C52D4D344D8F5A0F6E9791815D0424D9","Gas","Газова"
"082E14F74644BBEEAF0662BBF7535561","Gas Grenade","Газова граната"
"1C736E9A49D4476E20437CA9CD52569C","Gas Grenade","Газова граната"
"40F8C0AC4121118F7F5FE8A6A832DDD3","Gas Grenades","Газові гранати"
"2B63A5C84F17B721BEFBFCB732B21974","Gasp","Зітхання"
"B0E5CD1644B5FEF15AB0A493C823ED46","Gasping","Зітхання"
"BE655D454055ED5205089EA4CD3E2EFD","Gasping Gargling","Булькітливе зітхання"
"F24CF1924641677958A6C3BEDD54EBCC","Gasping Howl","Ревуче зітхання"
"3E712A194BA24DD900C3588688AFF12E","General","Загальне"
"59F61A4B43C20E837B82C18968C3CA02","General","Загальне"
"B76D58C94A8C32A2269994BF897CFB5C","General","Загальне"
"DADAF1CE4534B4347367448337E219D2","General","Загальне"
"17990DBC4C60DFA7595D5198C7FDE767","General Redundant Databank","Загальна резервна база даних"
"C3F0743140A01F9BCA9DC1BBFF32BCEF","Generators Require Isotope","Для генераторів потрібен ізотоп"
"792B8A8746A0A7F4B3520E9A03448338","Generators require isotope.","Для генераторів потрібен ізотоп."
"3EDFC5EE4588535B0E2380B533D54322","Genius","Геній"
"74729D424A1797C990418EB0E4E66646","Genius Mind-Enhancer","Розумовий підсилювач «Геній»"
"53B12DF1448519A56C3AA680DA29D9B1","Gentrification dies today, come on Stachel, let’s roast these jerks!","Джентрифікація сьогодні помре. Ну ж бо, Стейчел, підсмажимо цих придурків!"
"B539059D4871ECCE8EBD89B20216347C","Geometrically Shaped Molded Cement","Відлитий цемент геометричної форми"
"A6D5FEC747F6477315B6EA8FF5297C51","Gerard","Джерард"
"""Get Color from Flags""","Get Color from Flags","Отримати колір із прапорців"
"""Get Coords for Square""","Get Coords for Square","Отримати координати поля"
"""Get DLSS Minimum DriverVersion""","Get DLSS Minimum DriverVersion","Отримати мінімальну версію драйвера DLSS"
"""Get DLSS Mode""","Get DLSS Mode","Отримати режим DLSS"
"""Get DLSS Mode Information""","Get DLSS Mode Information","Отримати інформацію про режим DLSS"
"""Get DLSS Screenpercentage Range""","Get DLSS Screenpercentage Range","Отримати діапазон відсотку екрана DLSS"
"""Get DLSS Sharpness""","Get DLSS Sharpness","Отримати різкість DLSS"
"""Get Default DLSS Mode""","Get Default DLSS Mode","Отримати стандартний режим DLSS"
"""Get King Square""","Get King Square","Отримати поле короля"
"""Get Piece Flags Map""","Get Piece Flags Map","Отримати мапу прапорців фігур"
"""Get Piece Flags Map for Color""","Get Piece Flags Map for Color","Отримати мапу прапорців фігур для кольору"
"""Get Piece from Flags""","Get Piece from Flags","Отримати фігуру з прапорців"
"""Get Square Color""","Get Square Color","Отримати колір поля"
"""Get Square Flags""","Get Square Flags","Отримати прапорці поля"
"""Get Square Index from Coords""","Get Square Index from Coords","Отримати індекс поля за координатами"
"""Get Square from Index""","Get Square from Index","Отримати поле за індексом"
"""Get Supported DLSS Modes""","Get Supported DLSS Modes","Отримати підтримувані режими DLSS"
"906902874C74DDF09B2599B272634036","Get these off me!","Прибери їх з мене!"
"3392AAEE42949C3FF04FA0BE77EAE0F5","Get to the Bridge!","На Місток!"
"4273F067401ED0EA3A1644B3EAE45835","Get... get back here!","Повернись... повернися сюди!"
"DDC71876459827D875E155ADEC0BB126","Ghiran","Ґіран"
"0F42C55946D1D1C6DA3E6AB2D9A2F18F","Giga Neuron","Гіганейрон"
"C515232D4A9F7D0DD9440FB83A2CC234","Gin Decanter","Графин для джину"
"3B2E5A97464D8957E69132BDD10BB118","Giovannone","Джіованноні"
"D2005E7B429BE939386898824CEC81D1","Give it here, and I’ll get you flying in no time.","Давай це сюди, і ти скоро полетиш."
"C7782394459FD64B0AAEBBAC4572CACE","Give me that petition!","Давай мені ту петицію!"
"E2D22C754FBD37F2C793E4AF46D6F6F1","Give me your flesh.","Віддай мені свою плоть."
"3CC986F64A35545944A3DB813AF2C053","Gives access to Executive deck.","Дає доступ до Керівничої палуби."
"8A12B86549C2BA3F01572D9F6EC4C925","Glam","Гарнюня"
"B897039340E0FF2FFF13CBBF1F9004B2","Glass Handrail","Скляний поручень"
"CD89900847FC7BF6FF7D30A9AA05EA53","Glitch","Збій"
"546663B9410E2EE05383BB8AFC8EEB59","Gloves made of heavy rubber.","Рукавички з щільної гуми."
"6EF54EB64DF22610638658AF56D0BECF","Glowing Mushroom","Сяйний гриб"
"7DAA24CA42E1DD5E0902988A006CBB95","Go and see Artificer in town.","Зустрінься з Винахідницею в містечку."
"FF12F8414819FD810E41BEAF31F1B2F3","Goddess protect me.","Богине, захисти мене."
"907C5CEC4AC9378EC3EE9CAA491FB796","Goddess, help me.","Богине, допоможи мені."
"A62B56964ECF6CB523A991A654CF0DEF","Going dark...","Темніє..."
"ACB17B3F4FEDA932265AFF959DDC7312","Going down.","Спускаюся."
"E3BDC97849BAC551A65EEEA291F97519","Going down.","Спускаюся."
"DEC9B8A9438C1D75FA9CB1A8D83CDB93","Going up.","Підіймаюся."
"3AADA5A34C609B4201ADC7A9CC211DEA","Gold Art Deco Wall Panel","Золота стінна панель у стилі ар-деко"
"3D023D754372D120D0F2D79525FF31E2","Gold Cheetah Statue","Статуя золотого гепарда"
"06318B65472FD84123DB38BDA8B8803E","Gold Exec-Bot","Золотий виконбот"
"0EFA1FC94BF661E7DC9B11A0320AD15E","Gold Exec-Bot","Золотий виконбот"
"E5F2C72A40317ABBF9C617957417D620","Gold Exec-Bot","Золотий виконбот"
